LoG_sigma=2.0_glrlm_ShortRunLowGrayLevelEmphasis,0.56406
LoG_sigma=2.0_glszm_GrayLevelNonUniformity,0.65429
LoG_sigma=2.0_glszm_GrayLevelNonUniformityNormalized,0.25562
LoG_sigma=2.0_glszm_GrayLevelVariance,0.25562
LoG_sigma=2.0_glszm_HighGrayLevelZoneEmphasis,0.51761
LoG_sigma=2.0_glszm_LargeAreaEmphasis,0.9513
LoG_sigma=2.0_glszm_LargeAreaHighGrayLevelEmphasis,0.95131
LoG_sigma=2.0_glszm_LargeAreaLowGrayLevelEmphasis,0.95139
LoG_sigma=2.0_glszm_LowGrayLevelZoneEmphasis,0.51761
LoG_sigma=2.0_glszm_SizeZoneNonUniformity,0.29618
LoG_sigma=2.0_glszm_SizeZoneNonUniformityNormalized,0.58581
LoG_sigma=2.0_glszm_SmallAreaEmphasis,0.17159
LoG_sigma=2.0_glszm_SmallAreaHighGrayLevelEmphasis,0.34683
LoG_sigma=2.0_glszm_SmallAreaLowGrayLevelEmphasis,-0.039178
LoG_sigma=2.0_glszm_ZoneEntropy,0.71743
LoG_sigma=2.0_glszm_ZonePercentage,0.40837
LoG_sigma=2.0_glszm_ZoneVariance,0.95965
LoG_sigma=2.0_ngtdm_Busyness,0.10308
LoG_sigma=2.0_ngtdm_Coarseness,0.66581
LoG_sigma=2.0_ngtdm_Complexity,0.70517
LoG_sigma=2.0_ngtdm_Contrast,0.65695
LoG_sigma=2.0_ngtdm_Strength,0.52408
LoG_sigma=2.0_GLDZM_SDE,0.83775
LoG_sigma=2.0_GLDZM_LDE,0.95216
LoG_sigma=2.0_GLDZM_LGLE,0.73627
LoG_sigma=2.0_GLDZM_HGLE,0.7973
LoG_sigma=2.0_GLDZM_SDLGLE,0.52803
LoG_sigma=2.0_GLDZM_SDHGLE,0.79887
LoG_sigma=2.0_GLDZM_LDLGLE,0.88178
LoG_sigma=2.0_GLDZM_LDHGLE,0.96408
LoG_sigma=2.0_GLDZM_GLNU,0.91544
LoG_sigma=2.0_GLDZM_GLNUN,0.84954
LoG_sigma=2.0_GLDZM_ZDNU,0.84273
LoG_sigma=2.0_GLDZM_ZDNUN,0.80828
LoG_sigma=2.0_GLDZM_ZP,0.96565
LoG_sigma=2.0_GLDZM_GLM,0.87208
LoG_sigma=2.0_GLDZM_GLV,0.83253
LoG_sigma=2.0_GLDZM_ZDM,0.85311
LoG_sigma=2.0_GLDZM_ZDV,0.78014
LoG_sigma=2.0_GLDZM_ZDE,0.86386
LoG_sigma=2.0_NGLDM_LDE,0.82511
LoG_sigma=2.0_NGLDM_HDE,0.79713
LoG_sigma=2.0_NGLDM_LGLCE,0.44753
LoG_sigma=2.0_NGLDM_HGLCE,0.83765
LoG_sigma=2.0_NGLDM_LDLGLE,0.86045
LoG_sigma=2.0_NGLDM_LDHGLE,0.81112
LoG_sigma=2.0_NGLDM_HDLGLE,0.28378
LoG_sigma=2.0_NGLDM_HDHGLE,0.84805
LoG_sigma=2.0_NGLDM_GLNU,0.98815
LoG_sigma=2.0_NGLDM_GLNUN,0.8809
LoG_sigma=2.0_NGLDM_DCNU,0.97999
LoG_sigma=2.0_NGLDM_DCNUN,0.36512
LoG_sigma=2.0_NGLDM_GLM,0.88048
LoG_sigma=2.0_NGLDM_GLV,0.86746
LoG_sigma=2.0_NGLDM_DCM,0.80357
LoG_sigma=2.0_NGLDM_DCV,0.7393
LoG_sigma=2.0_NGLDM_DCE,0.68791
LoG_sigma=2.0_NGLDM_DCENE,0.35133
LoG_sigma=2.0_LTE_LL_5,
LoG_sigma=2.0_LTE_EE_5,
LoG_sigma=2.0_LTE_SS_5,
LoG_sigma=2.0_LTE_LE_5,
LoG_sigma=2.0_LTE_ES_5,
LoG_sigma=2.0_LTE_LS_5,
LoG_sigma=2.0_FDTA_HurstCoeff_1,0.65344
LoG_sigma=2.0_FDTA_HurstCoeff_2,
LoG_sigma=2.0_FDTA_HurstCoeff_3,
LoG_sigma=2.0_FDTA_HurstCoeff_4,
LoG_sigma=2.0_FPS_RadialSum,0.98272
LoG_sigma=2.0_FPS_AngularSum,0.97879
bior1.1-LH_glcm_Autocorrelation,0.39748
bior1.1-LH_glcm_ClusterProminence,0.61983
bior1.1-LH_glcm_ClusterShade,0.04393
bior1.1-LH_glcm_ClusterTendency,0.6254
bior1.1-LH_glcm_Contrast,0.58878
bior1.1-LH_glcm_Correlation,0.091587
bior1.1-LH_glcm_DifferenceAverage,0.58878
bior1.1-LH_glcm_DifferenceEntropy,0.68134
bior1.1-LH_glcm_DifferenceVariance,0.64671
bior1.1-LH_glcm_Id,0.58878
bior1.1-LH_glcm_Idm,0.58878
bior1.1-LH_glcm_Idmn,0.58878
bior1.1-LH_glcm_Idn,0.58878
bior1.1-LH_glcm_Imc1,0.14552
bior1.1-LH_glcm_Imc2,0.42357
bior1.1-LH_glcm_InverseVariance,0.58878
bior1.1-LH_glcm_JointAverage,0.45076
bior1.1-LH_glcm_JointEnergy,0.63372
bior1.1-LH_glcm_JointEntropy,0.65692
bior1.1-LH_glcm_MCC,0.096855
bior1.1-LH_glcm_MaximumProbability,0.56909
bior1.1-LH_glcm_SumAverage,0.45076
bior1.1-LH_glcm_SumEntropy,0.66612
bior1.1-LH_glcm_SumSquares,0.62196
bior1.1-LH_gldm_DependenceEntropy,0.8464
bior1.1-LH_gldm_DependenceNonUniformity,0.95134
bior1.1-LH_gldm_DependenceNonUniformityNormalized,0.89911
bior1.1-LH_gldm_DependenceVariance,0.73253
bior1.1-LH_gldm_GrayLevelNonUniformity,0.94804
bior1.1-LH_gldm_GrayLevelVariance,0.65337
bior1.1-LH_gldm_HighGrayLevelEmphasis,0.45013
bior1.1-LH_gldm_LargeDependenceEmphasis,0.79557
bior1.1-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.077066
bior1.1-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.77557
bior1.1-LH_gldm_LowGrayLevelEmphasis,0.45013
bior1.1-LH_gldm_SmallDependenceEmphasis,0.49161
bior1.1-LH_gldm_SmallDependenceHighGrayLevelEmphasis,0.53419
bior1.1-LH_gldm_SmallDependenceLowGrayLevelEmphasis,0.45416
bior1.1-LH_glrlm_GrayLevelNonUniformity,0.91184
bior1.1-LH_glrlm_GrayLevelNonUniformityNormalized,0.68563
bior1.1-LH_glrlm_GrayLevelVariance,0.68563
bior1.1-LH_glrlm_HighGrayLevelRunEmphasis,0.68916
bior1.1-LH_glrlm_LongRunEmphasis,0.95363
bior1.1-LH_glrlm_LongRunHighGrayLevelEmphasis,0.87301
bior1.1-LH_glrlm_LongRunLowGrayLevelEmphasis,0.95839
bior1.1-LH_glrlm_LowGrayLevelRunEmphasis,0.68916
bior1.1-LH_glrlm_RunEntropy,0.88273
